순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
910,국내도서,나 혼자만 레벨업 1,336005906 ,9791189320294 ,7810,"장성락(REDICE STUDIO) 지음, 추공 원작, 기소령 각색",디앤씨웹툰비즈,20190926,"16,000","14,400",800점,4423,만화
911,국내도서,깡통 소년,278985 ,9788937840111 ,74850,"크리스티네 뇌스틀링거 지음, 프란츠 비트캄프 그림, 유혜자 옮김",미래엔아이세움,20050301,"12,000","10,800",600점,12875,어린이
912,국내도서,슬램덩크 신장재편판 7,166255069 ,9791133487578 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180918,"7,500","6,750",370점,19312,만화
913,국내도서,터틀 트레이딩,190026110 ,9791188279500 ,3320,"마이클 코벨 지음, 오인석 옮김",이레미디어,20190510,"19,500","17,550",970점,4243,경제경영
914,국내도서,백만장자 시크릿,245666898 ,9788925536927 ,3320,"하브 에커 지음, 나선숙 옮김",알에이치코리아(RHK),20200713,"18,800","16,920",940점,15183,경제경영
915,국내도서,지박소년 하나코 군 6,282899555 ,9791136746399 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211126,"6,000","5,400",300점,4663,만화
916,국내도서,열방약국 유방암 상담소,283125218 ,9791190616485 ,3510,김훈하 지음,리더북스,20211112,"16,000","14,400",800점,7557,건강/취미
917,국내도서,H마트에서 울다,289621076 ,9788954683371 ,3840,"미셸 자우너 지음, 정혜윤 옮김",문학동네,20220228,"16,000","14,400",800점,15704,에세이
918,국내도서,초수익 성장주 투자,311924045 ,9791191328790 ,3320,"마크 미너비니 지음, 김태훈 옮김, 김대현 감수",이레미디어,20230317,"25,000","22,500","1,250점",10073,경제경영
919,국내도서,"비트코인, 그리고 달러의 지정학",315381525 ,9791198252401 ,3320,오태민 지음,(주)거인의정원,20230415,"55,000","49,500","2,750점",6553,경제경영
920,국내도서,너무나 많은 여름이,319554350 ,9791196722012 ,3810,김연수 지음,레제,20230626,"16,000","14,400",800점,13374,소설/시/희곡
921,국내도서,순이삼촌,54830137 ,9788936460341 ,4810,현기영 지음,창비,20150325,"16,000","14,400",800점,13060,소설/시/희곡
922,국내도서,읽으면서 바로 써먹는 어린이 관용구,156183288 ,9791158681487 ,73710,한날 지음,파란정원,20180720,"12,000","10,800",600점,13085,어린이
923,국내도서,슬램덩크 신장재편판 13,169566617 ,9791133487639 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20181010,"6,500","5,850",320점,18684,만화
924,국내도서,백종원이 추천하는 집밥 메뉴 애장판,247792706 ,9791164380381 ,13590,백종원 지음,서울문화사,20200807,"32,000","28,800","1,600점",10015,요리/살림
925,국내도서,고양이 해결사 깜냥 3,259678495 ,9788936448011 ,74810,"홍민정 지음, 김재희 그림",창비,20210611,"12,000","10,800",600점,17219,어린이
926,국내도서,스킵과 로퍼 5,316060238 ,9791170591214 ,7830,"타카마츠 미사키 지음, 신혜선 옮김",YNK MEDIA(만화),20230516,"6,000","5,400",300점,7832,만화
927,국내도서,너를 위한 B컷,317976171 ,9788954693479 ,3810,이금이 지음,문학동네,20230605,"12,500","11,250",620점,13070,청소년
928,국내도서,새는 날아가면서 뒤돌아보지 않는다,102221816 ,9791186900222 ,3810,류시화 지음,더숲,20170215,"14,000","12,600",700점,19617,에세이
929,국내도서,페르세폴리스,193382764 ,9791160802672 ,7860,"마르얀 사트라피 지음, 박언주 옮김",휴머니스트,20190603,"32,000","28,800","1,600점",5205,만화
930,국내도서,처음 읽는 그리스 로마 신화 1,241365047 ,9791164135226 ,77890,"최설희 지음, 한현동 그림, 정수영 구성",미래엔아이세움,20200528,"12,000","10,800",600점,8305,어린이
931,국내도서,명랑한 은둔자,250725581 ,9791189932671 ,3840,"캐럴라인 냅 지음, 김명남 옮김",바다출판사,20200904,"16,000","14,400",800점,19016,에세이
932,국내도서,마흔에 읽는 니체,300065288 ,9791192300245 ,3160,장재형 지음,유노북스,20220901,"16,000","14,400",800점,18172,인문학
933,국내도서,까먹어도 될까요,301539008 ,9788936414160 ,73810,"유은실 지음, 경혜원 그림",창비,20220916,"11,000","9,900",550점,10645,어린이
934,국내도서,슬램덩크 신장재편판 12,169566585 ,9791133487622 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20181010,"7,000","6,300",350점,18550,만화
935,국내도서,C언어로 쉽게 풀어쓴 자료구조,183868288 ,9788970509716 ,93560,천인국.공용해.하상호 지음,생능,20190222,"29,000","29,000",0점,9141,대학교재/전문서적
936,국내도서,나를 보내지 마,270045283 ,9788937444371 ,3840,"가즈오 이시구로 지음, 김남주 옮김",민음사,20210409,"17,000","15,300",850점,5764,소설/시/희곡
937,국내도서,지박소년 하나코 군 0,280599591 ,9791136744715 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211019,"6,000","5,400",300점,5514,만화
938,국내도서,지박소년 하나코 군 4,280599786 ,9791136744753 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211019,"6,000","5,400",300점,4802,만화
939,국내도서,뭐가 다를까? 다른그림찾기 1000,294459631 ,9791164064403 ,73650,레이크 프레스 구성,길벗스쿨,20220520,"8,800","7,920",440점,13896,유아
940,국내도서,이서윤쌤의 초등한자어휘 일력 (스프링),324943528 ,9791129710888 ,12590,"이서윤 지음, 오우성 그림",메가스터디북스,20231004,"19,000","17,100",950점,10253,좋은부모
941,국내도서,채식주의자 (리마스터판),353414960 ,,,한강 지음,,20220328,"15,000","13,500",750점,522162,
942,국내도서,사랑할 때와 죽을 때,6383454 ,9788937462467 ,4800,"에리히 마리아 레마르크 지음, 장희창 옮김",민음사,20100430,"15,000","13,500",750점,5511,소설/시/희곡
943,국내도서,슬램덩크 신장재편판 15,172142169 ,9791133487653 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20181114,"7,500","6,750",370점,18786,만화
944,국내도서,지박소년 하나코 군 17,292995505 ,9791136753991 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20220531,"6,000","5,400",300점,5692,만화
945,국내도서,눈먼 자들의 도시 (탄생 100주년 기념 스페셜 에디션),303079837 ,9788973374939 ,,"주제 사라마구 지음, 정영목 옮김",해냄,20221020,"18,800","16,920",940점,6731,소설/시/희곡
946,국내도서,도시와 그 불확실한 벽,323553082 ,9788954699075 ,3830,"무라카미 하루키 지음, 홍은주 옮김",문학동네,20230906,"19,500","17,550",970점,68498,소설/시/희곡
947,국내도서,괴수 8호 10,325360291 ,9791136775566 ,,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20230927,"6,000","5,400",300점,6874,만화
948,국내도서,역사란 무엇인가,54882836 ,9788972915812 ,3900,"E.H. 카 지음, 김택현 옮김",까치,20150316,"12,000","10,800",600점,17704,역사
949,국내도서,우리가 함께 장마를 볼 수도 있겠습니다,162341238 ,9788932034942 ,3810,박준 지음,문학과지성사,20181213,"12,000","10,800",600점,17374,소설/시/희곡
950,국내도서,글쓰기 (워크북 포함),232966463 ,9788920032042 ,93810,고성환 외 지음,한국방송통신대학교출판문화원,20190125,"16,100","16,100",480점,4614,대학교재/전문서적
951,국내도서,지박소년 하나코 군 10,284923601 ,9791136747464 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211224,"6,000","5,400",300점,4854,만화
952,국내도서,지박소년 하나코 군 12,284923809 ,9791136747488 ,47830,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211224,"6,000","5,400",300점,4749,만화
953,국내도서,공감하는 유전자,295234972 ,9791164844210 ,3100,"요아힘 바우어 지음, 장윤경 옮김",매일경제신문사,20220601,"18,000","16,200",900점,4198,인문학
954,국내도서,오월의 달리기,26529286 ,9788971849736 ,74810,"김해원 지음, 홍정선 그림, 전국초등사회교과 모임 감수",푸른숲주니어,20130518,"12,000","10,800",600점,16808,어린이
955,국내도서,엔트로피,55666667 ,9788986698824 ,3300,"제레미 리프킨 지음, 이창희 옮김",세종연구원,20150401,"20,000","18,000","1,000점",12900,과학
956,국내도서,가족치료의 이해,136807332 ,9788999714924 ,93180,정문자 외 지음,학지사,20180225,"23,000","23,000",0점,8504,대학교재/전문서적
957,국내도서,코어 논리학,206365793 ,9791155503416 ,3170,이병덕 지음,성균관대학교출판부,20190830,"20,000","19,000",200점,7335,인문학
958,국내도서,지박소년 하나코 군 8,282899765 ,9791136746412 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211116,"6,000","5,400",300점,4722,만화
959,국내도서,"지금 다시, 헌법",291683668 ,9791197791703 ,3360,차병직.윤재왕.윤지영 지음,노르웨이숲,20220405,"23,000","20,700","1,050점",3113,사회과학
960,국내도서,스킵과 로퍼 2,305391042 ,9791168995345 ,7830,"타카마츠 미사키 지음, 신혜선 옮김",YNK MEDIA(만화),20221122,"6,000","5,400",300점,6766,만화
961,국내도서,달러 투자 무작정 따라하기,324000210 ,9791140706167 ,13320,박성현 지음,길벗,20230920,"23,000","20,700","1,150점",11447,경제경영
962,국내도서,괴수 8호 2,337045326 ,9791136755247 ,,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20210430,"6,000","5,400",300점,7126,만화
963,국내도서,대중의 반역,564537 ,9788976964069 ,3920,"오르테가 이 가세트 지음, 황보영조 옮김",역사비평사,20050520,"15,000","13,500",450점,4776,사회과학
964,국내도서,김보영의 스텔라 오디세이 트릴로지 세트 - 전3권,239729466 ,9788963717555 ,4810,김보영 지음,새파란상상(파란미디어),20200526,"30,000","27,000","1,500점",6356,소설/시/희곡
965,국내도서,걷는 독서,272242325 ,9788991418318 ,2810,박노해 지음,느린걸음,20210607,"23,000","20,700","1,150점",11726,에세이
966,국내도서,운동화 신은 뇌,325750149 ,9791186552797 ,3400,"에릭 헤이거먼. 존 레이티 지음, 이상헌 옮김, 김영보 감수",녹색지팡이,20231001,"16,000","14,400",800점,5877,건강/취미
967,국내도서,나 혼자만 레벨업 3,337103640 ,9791189320690 ,7810,"장성락(REDICE STUDIO) 지음, 추공 원작",디앤씨웹툰비즈,20200827,"16,000","14,400",800점,4138,만화
968,국내도서,디즈니 과학 대탐험 2 : 생명 탄생과 진화,321435703 ,9791189686765 ,77400,"실비아 벤치벨리 외 글, 권보라 옮김, 릴로 & 스티치 원작, 정재승 추천",라곰스쿨,20230731,"5,500","4,950",270점,3851,어린이
969,국내도서,당신의 첫 생각이 하루를 지배한다,325329665 ,9791191369458 ,,고윤(페이서스 코리아).이창희 지음,딥앤와이드(Deep&WIde),20230925,"9,500","8,550",470점,10311,인문학
970,국내도서,구덩이,967830 ,9788936456023 ,43840,"루이스 새커 지음, 김영선 옮김",창비,20070810,"14,000","12,600",700점,22908,청소년
971,국내도서,최고의 주식 최적의 타이밍,17788668 ,9788991378261 ,3320,"윌리엄 오닐 지음, 박정태 옮김",굿모닝북스,20120620,"19,800","17,820",990점,11588,경제경영
972,국내도서,악당의 무게,47992832 ,9788965912491 ,73810,"이현 지음, 오윤화 그림",휴먼어린이,20141020,"13,000","11,700",650점,11866,어린이
973,국내도서,향수,237754721 ,9788932920290 ,3850,"파트리크 쥐스킨트 지음, 강명순 옮김",열린책들,20200420,"14,800","13,320",740점,8099,소설/시/희곡
974,국내도서,노화의 종말,247395152 ,9788960518025 ,3510,"데이비드 A. 싱클레어.매슈 D. 러플랜트 지음, 이한음 옮김",부키,20200730,"22,000","19,800","1,100점",15472,인문학
975,국내도서,곰탕 1,271374258 ,9788950995454 ,,김영탁 지음,arte(아르테),20210513,"17,000","15,300",850점,10571,소설/시/희곡
976,국내도서,지박소년 하나코 군 11,284923714 ,9791136747471 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211224,"6,000","5,400",300점,4494,만화
977,국내도서,아젠다 세팅,285491116 ,9788994643878 ,3330,"맥스웰 맥콤스 지음, 황선영 옮김",라이온북스,20211230,"5,500","4,950",270점,3556,사회과학
978,국내도서,세포부터 나일까? 언제부터 나일까?,314604153 ,9788936453244 ,43470,이고은 지음,창비,20230407,"13,000","11,700",650점,4933,청소년
979,국내도서,디즈니 과학 대탐험 3 : 공룡과 지구의 역사,321435730 ,9791189686772 ,77400,"스테파노 브로콜리 글, 권보라 옮김, 앤마리 P. 토머스 외 감수, 토이 스토리 원작, 정",라곰스쿨,20230731,"5,500","4,950",270점,3845,어린이
980,국내도서,사카모토 데이즈 10,357701937 ,9791142302442 ,7830,스즈키 유우토 지음,대원씨아이(만화),20230530,"6,500","5,850",320점,3945,만화
981,국내도서,쥐 The Complete Maus 합본,186848330 ,9788955824933 ,,"아트 슈피겔만 지음, 권희종 외 옮김",아름드리미디어,20140615,"21,000","18,900","1,050점",13346,만화
982,국내도서,시작의 기술,189360531 ,9788901230658 ,3320,"개리 비숍 지음, 이지연 옮김",웅진지식하우스,20190418,"17,500","15,750",870점,12720,자기계발
983,국내도서,아리스토텔레스 시학 (그리스어 원전 완역본),265596201 ,9791166812453 ,3890,"아리스토텔레스 지음, 박문재 옮김",현대지성,20210303,"6,600","5,940",330점,7523,인문학
984,국내도서,지박소년 하나코 군 7,282899607 ,9791136746405 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211126,"6,000","5,400",300점,4476,만화
985,국내도서,눈아이,283286886 ,9788936455736 ,77810,안녕달 지음,창비,20211130,"16,800","15,120",840점,12459,유아
986,국내도서,삼체 3부 : 사신의 영생,289126701 ,9788954442718 ,4820,"류츠신 지음, 허유영 옮김",자음과모음,20220215,"25,000","22,500","1,250점",8975,소설/시/희곡
987,국내도서,전지적 독자 시점 Part 5 02,324226072 ,9788934967507 ,4810,싱숑 지음,비채,20230911,"13,500","12,150",670점,7122,소설/시/희곡
988,국내도서,침묵의 세계,7498220 ,9788972914679 ,3850,"막스 피카르트 지음, 최승자 옮김",까치,20100730,"15,000","13,500",750점,11149,인문학
989,국내도서,책 읽고 글쓰기,235962928 ,9791164380251 ,3800,나민애 지음,서울문화사,20200330,"13,000","11,700",650점,7834,인문학
990,국내도서,언어의 온도 (170만부 기념 에디션),252601115 ,9791195522125 ,3810,이기주 지음,말글터,20160819,"13,800","12,420",690점,65491,에세이
991,국내도서,지박소년 하나코 군 14,278906067 ,9791136743237 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20210915,"6,000","5,400",300점,4945,만화
992,국내도서,삶의 격,47613915 ,9788956608075 ,3100,"페터 비에리 지음, 문항심 옮김",은행나무,20141017,"20,000","18,000","1,000점",13991,인문학
993,국내도서,지적인 사람들을 위한 보수주의 안내서,220641684 ,9791187481683 ,3340,"러셀 커크 지음, 이재학 옮김",지식노마드,20191206,"15,000","13,500",750점,4665,사회과학
994,국내도서,거의 모든 것의 역사,237764525 ,9788972917113 ,3400,"빌 브라이슨 지음, 이덕환 옮김",까치,20200410,"25,000","22,500","1,250점",9791,과학
